,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
1213,gp:AOqpTOEw_7g_OMuur4NAYVbgsyinHTuF4kbIwdfRCl0GSenTDsqiRt8gCwPEERHGl-SzzOhRcadk-reTMqWmDg,LA-LA LARENDA LARA,https://play-lh.googleusercontent.com/a-/AOh14Gjsn4XPBrer_vCH4Dm4sUoU1cuJyO2uRqhWjC1NFRo,by far the best medical app i've ever come across,5,1,7.6,2021-05-31 16:42:58,nan,nan,1,by far the best medical app it is ever come across,669
1214,gp:AOqpTOG1NzNAHQdfHZggrs0WSqh5akA6vhzZQHb7xzYPjBbiB6HmbrgKxF_HVux-dp-T0uS03cbi8tfaTfmGAg,HA Weisz,https://play-lh.googleusercontent.com/a/AATXAJyI0CDg7wVSaDYJuxdVSMwnTyEY86lZnOu9wVrv=mo,too much talk. just list a category directly as u promised. simple & direct. hw.,2,2,7.6,2021-05-26 14:52:56,nan,nan,1,too much talk.,670
1215,gp:AOqpTOG1NzNAHQdfHZggrs0WSqh5akA6vhzZQHb7xzYPjBbiB6HmbrgKxF_HVux-dp-T0uS03cbi8tfaTfmGAg,HA Weisz,https://play-lh.googleusercontent.com/a/AATXAJyI0CDg7wVSaDYJuxdVSMwnTyEY86lZnOu9wVrv=mo,too much talk. just list a category directly as u promised. simple & direct. hw.,2,2,7.6,2021-05-26 14:52:56,nan,nan,2,just list a category directly as u promised.,670
1216,gp:AOqpTOG1NzNAHQdfHZggrs0WSqh5akA6vhzZQHb7xzYPjBbiB6HmbrgKxF_HVux-dp-T0uS03cbi8tfaTfmGAg,HA Weisz,https://play-lh.googleusercontent.com/a/AATXAJyI0CDg7wVSaDYJuxdVSMwnTyEY86lZnOu9wVrv=mo,too much talk. just list a category directly as u promised. simple & direct. hw.,2,2,7.6,2021-05-26 14:52:56,nan,nan,3,simple  and  direct.,670
1217,gp:AOqpTOG1NzNAHQdfHZggrs0WSqh5akA6vhzZQHb7xzYPjBbiB6HmbrgKxF_HVux-dp-T0uS03cbi8tfaTfmGAg,HA Weisz,https://play-lh.googleusercontent.com/a/AATXAJyI0CDg7wVSaDYJuxdVSMwnTyEY86lZnOu9wVrv=mo,too much talk. just list a category directly as u promised. simple & direct. hw.,2,2,7.6,2021-05-26 14:52:56,nan,nan,4,he.,670
1218,gp:AOqpTOGpKOO2urKcRCSQMbPYRZg0ggdjbaTFbi7xfsVbtllwWoKXj7xXe2LusQCsdhFRj2epVZnZbdfZUgH9iQ,Dr. Latifa Alhajji,https://play-lh.googleusercontent.com/a/AATXAJwvn4hK-s3iNJeFZ9B-OQppf-hbdUNtElzS2JEB=mo,easy to use,5,0,7.3,2021-05-24 09:38:32,nan,nan,1,easy to use,671
1219,gp:AOqpTOFYDWlyudC1E5K58ywYDEbRhaf5Rze0Nb7QKOKD2Pe2IHXY6aT18TVe4i8dsuGLP51PA0wCXKL23kocCw,Bruce Gould,https://play-lh.googleusercontent.com/a/AATXAJwWLIcCSsjb_0t_cI8GHCA8utExx1NZD3blAQpR=mo,"this app is worthless, every time i go to use it , it needs to be updated, then the update don't work and after 6 fone calls and 6 hrs of grief you get a 30 sec answer, which could of been handled with just one phone call.",5,0,6.9,2021-05-24 07:41:41,nan,nan,1,"this app is worthless, every time i go to use it, it needs to be updated, then the update do not work and after 6 one calls and 6 hours of grief you get a 30 sec answer, which could of been handled with just one phone call.",672
1220,gp:AOqpTOGJAQis4nBaw5XtwHQnGlhhvlEChq-TsyQ7rt7rRJhG7g1D8ZthuKL9tPQwPog2g9TMG4r1JthcUhrYgA,Pat Kane,https://play-lh.googleusercontent.com/a/AATXAJyyMQxZ2aPYI0B5c-lIwVmzqONZsXUmlaZOrelN=mo,poor performance after changing password,1,0,7.6,2021-05-22 21:30:05,nan,nan,1,poor performance after changing password,673
1221,gp:AOqpTOHEkEPPmsbHtTLPMo_Lq0zEiSbOSkR_10NCx020FTHUF0TM3gkqxmY470bYerq1BHjdcxBUNY8Ns1CqHg,Kathy Mcallister,https://play-lh.googleusercontent.com/a-/AOh14Gg4TpLWO5uQkQbeGJFrTQAF5U7C-Bz1teCPYTFyyA,awesome place to be if you are sick.,5,0,6.7,2021-05-22 14:52:23,nan,nan,1,awesome place to be if you are sick.,674
1222,gp:AOqpTOGhZN2hk7Uxep6C58fYb3grAp9kz7pNMcA-hlH1Jh_6Lo69iWS7wAO-XbQx8oGd2mm_VxnoV9UDNMe9rw,Joe Pine,https://play-lh.googleusercontent.com/a/AATXAJxCFLEC0shUi1BznjYL5Hqm9DL1-qHPrEeX8D-j=mo,a wonderful medical facilities can't say enough about the physcian 's especially dr. michael picco head of gastroentrology.,5,0,7.5,2021-05-22 13:49:56,nan,nan,1,a wonderful medical facilities cannot say enough about the physician is especially doctor.,675
1223,gp:AOqpTOGhZN2hk7Uxep6C58fYb3grAp9kz7pNMcA-hlH1Jh_6Lo69iWS7wAO-XbQx8oGd2mm_VxnoV9UDNMe9rw,Joe Pine,https://play-lh.googleusercontent.com/a/AATXAJxCFLEC0shUi1BznjYL5Hqm9DL1-qHPrEeX8D-j=mo,a wonderful medical facilities can't say enough about the physcian 's especially dr. michael picco head of gastroentrology.,5,0,7.5,2021-05-22 13:49:56,nan,nan,2,michael pico head of gastroenterology.,675
1224,gp:AOqpTOGtPeGdbBt1vL-GkgxZy3kudNuvBisClL12aGIZZOfjuKHsSmv9TQwOBgM_C5_TC-U5hSXi6hZR0qfzaQ,Jennifer Klick,https://play-lh.googleusercontent.com/a-/AOh14Gj_POKbnXyQEFvqrmhhaR1oG1SGZvObDqEqfZZrrg,"difficulty accessing medical records, etc.the app looks bad sometimes. the clarity of the app is not cosistant clear/accessible. unreported changes made to patient information, not done by patient.",1,17,7.6,2021-05-21 17:20:22,nan,nan,1,"difficulty accessing medical records, etc.",676
1225,gp:AOqpTOGtPeGdbBt1vL-GkgxZy3kudNuvBisClL12aGIZZOfjuKHsSmv9TQwOBgM_C5_TC-U5hSXi6hZR0qfzaQ,Jennifer Klick,https://play-lh.googleusercontent.com/a-/AOh14Gj_POKbnXyQEFvqrmhhaR1oG1SGZvObDqEqfZZrrg,"difficulty accessing medical records, etc.the app looks bad sometimes. the clarity of the app is not cosistant clear/accessible. unreported changes made to patient information, not done by patient.",1,17,7.6,2021-05-21 17:20:22,nan,nan,2,the app looks bad sometimes.,676
1226,gp:AOqpTOGtPeGdbBt1vL-GkgxZy3kudNuvBisClL12aGIZZOfjuKHsSmv9TQwOBgM_C5_TC-U5hSXi6hZR0qfzaQ,Jennifer Klick,https://play-lh.googleusercontent.com/a-/AOh14Gj_POKbnXyQEFvqrmhhaR1oG1SGZvObDqEqfZZrrg,"difficulty accessing medical records, etc.the app looks bad sometimes. the clarity of the app is not cosistant clear/accessible. unreported changes made to patient information, not done by patient.",1,17,7.6,2021-05-21 17:20:22,nan,nan,3,the clarity of the app is not assistant clear  or  accessible.,676
1227,gp:AOqpTOGtPeGdbBt1vL-GkgxZy3kudNuvBisClL12aGIZZOfjuKHsSmv9TQwOBgM_C5_TC-U5hSXi6hZR0qfzaQ,Jennifer Klick,https://play-lh.googleusercontent.com/a-/AOh14Gj_POKbnXyQEFvqrmhhaR1oG1SGZvObDqEqfZZrrg,"difficulty accessing medical records, etc.the app looks bad sometimes. the clarity of the app is not cosistant clear/accessible. unreported changes made to patient information, not done by patient.",1,17,7.6,2021-05-21 17:20:22,nan,nan,4,"unreported changes made to patient information, not done by patient.",676
1228,gp:AOqpTOH1FjyDovAPy7usw75z6OKBNw6lpLSRlUoQ5XeCDsh3HVqslMSr9-4vQ73Tf7agZLqgXuM0O45OJ_axTw,Kashija Johnson,https://play-lh.googleusercontent.com/a-/AOh14Gg10t6z4SApf0J2XFH1jCoZP3n0zZxx2h1Pv2AOyg,best ov de better,5,0,nan,2021-05-21 09:06:59,nan,nan,1,best ov de better,677
1229,gp:AOqpTOHC-AGpsB7HJGIPcYjGs1T628pPhjyvGYpgBjbsqPGRb33bdEh-bOSG4k5DfVsAamE6zlmBTSQkZwBrEA,MARLENE STONE,https://play-lh.googleusercontent.com/a/AATXAJzy8BL70Qdoy4hNqjbTXFInqFjzQIIRoSfsBS-3=mo,"for example, the mayo app is hard to change from appointments to other information in my portal",5,2,7.6,2021-05-20 16:06:42,nan,nan,1,"for example, the mayo app is hard to change from appointments to other information in my portal",678
1230,gp:AOqpTOEpEBVdKfj_Vb6XsKGnTAlS77DMqnOgtP0yti3mOHqncpL634Vm_8LnMgT0TypxNSNZsx_9DZf6G0EPdg,Roland Mitchell,https://play-lh.googleusercontent.com/a/AATXAJwh1HnS2JjIj1C2JaOsw8Kuid9TkAZV0Wf3ehVe=mo,the app in my opinion is very informative very easy to access,5,1,7.4,2021-05-20 14:44:11,nan,nan,1,the app in my opinion is very informative very easy to access,679
1231,gp:AOqpTOGY7TbmO5cbtfRhE-dfmf6GKAUsJT4meQIdz8_vJX38qkwepVZgNZkbvLP6j0Ls-zBC4ymkZRa6pMG-Ag,Susan Dather,https://play-lh.googleusercontent.com/a/AATXAJzSPX22qlyy5TNd1rs1Srg0-AvONyiquk1iVwfV=mo,i like if i have my cell i have my medical records from mayo,5,0,6.9,2021-05-18 10:17:58,nan,nan,1,i like if i have my cell i have my medical records from mayo,680
1232,gp:AOqpTOHLMXEsrR3pwvLeOCe4NRJSoJyPHg045m4Eti_La5R_gh0rUyan8Xhf8J7Ma0aa_W1HJCFSo_93Am0Z_g,John Gauthier,https://play-lh.googleusercontent.com/a/AATXAJx__Qis_dZXh678r-EApRiXhoKp7TRuWip4bd6h=mo,excellent so far.,5,0,7.6,2021-05-18 05:43:30,nan,nan,1,excellent so far.,681
1233,gp:AOqpTOFxsBaYKGZocQuSS3d2zkURCs5Vc7IcCeDhlUR2dkMnMZFF-in0L9wVUrAIX7R-l09HXpJKeFzH6zA7Ig,Shari Lightfoot,https://play-lh.googleusercontent.com/a-/AOh14GhVcu0GoYO0zgNbrmqhr9Nqt4IVMguVApdhlwEKYb8,should be earlier.,3,0,7.5,2021-05-16 13:58:23,nan,nan,1,should be earlier.,682
1234,gp:AOqpTOETChbnMi2ZYqpCFDIvO6I4_wIEjCO48AAd5kqHlHY4RFg7sC-61p936DTzUate5Z6uxnde2DFqfNrNFA,Carson MBA,https://play-lh.googleusercontent.com/a/AATXAJzk9vUiZuhPNDEBHzgzhKOtF2YHDHLL8CWZs8Z4=mo,great app,5,0,7.6,2021-05-16 08:58:44,nan,nan,1,great app,683
1235,gp:AOqpTOGVGbcFxi1z_6se1sYBmkVwVsCD6Nun-wBbhAjrwWYGiGN9zKf363e2KsTuHXBHJOcjUciKqw-zlX5MLQ,Therena Anderson,https://play-lh.googleusercontent.com/a/AATXAJx_JZXTEbo_bnOGn32RD4OrKp7z-zP0xTdkdN8G=mo,we find it very easy to use this app.,5,1,7.6,2021-05-15 15:12:20,nan,nan,1,we find it very easy to use this app.,684
1236,gp:AOqpTOH6MFrhR4092Ad5Lyuy9-UaIDPjX7l-QFmWydnhr4yNkDH0eefBDZtCC1e2K7rDb37J7Ef0-uUmV4wWFw,Sunique,https://play-lh.googleusercontent.com/a-/AOh14Ghab-efkdHasH1xFUihnpZclEe16cCKXbo976s,"works great, mayo is the best clinic hands down!",5,0,nan,2021-05-15 14:56:27,nan,nan,1,"works great, mayo is the best clinic hands down!",685
1237,gp:AOqpTOFHlpEe00SNIJ6uYK1jp8358fhpFp2ndlCBPPFj60cwLvySekZ6rRxa0DOiKDDGxUk805fCDMMmdQ19kw,Kevin Hunt,https://play-lh.googleusercontent.com/a-/AOh14GiHGK0v2oqK5v5yRbwl2HvxEXsgdQaTkOnddlRl0g,i love mayo communications. great!,5,1,7.6,2021-05-15 07:53:31,nan,nan,1,i love mayo communications.,686
1238,gp:AOqpTOFHlpEe00SNIJ6uYK1jp8358fhpFp2ndlCBPPFj60cwLvySekZ6rRxa0DOiKDDGxUk805fCDMMmdQ19kw,Kevin Hunt,https://play-lh.googleusercontent.com/a-/AOh14GiHGK0v2oqK5v5yRbwl2HvxEXsgdQaTkOnddlRl0g,i love mayo communications. great!,5,1,7.6,2021-05-15 07:53:31,nan,nan,2,great!,686
1239,gp:AOqpTOFf7OZaFto--AieRfUiA0MNiotc8nKYAqjI_Dh0RnUAZ7nLB5lf5YcbUlyOiFLc0Z1D4PZ7c84lObQ5wQ,Anne Sadler,https://play-lh.googleusercontent.com/a/AATXAJw67ocvnsH7qWWA3-WQNFqQD2cjMRBF1eaINzaS=mo,it keeps saying unable to login at this time over a year later. still says it so ibcant pay my bill!,1,9,7.5,2021-05-14 17:04:26,nan,nan,1,it keeps saying unable to login at this time over a year later.,687
1240,gp:AOqpTOFf7OZaFto--AieRfUiA0MNiotc8nKYAqjI_Dh0RnUAZ7nLB5lf5YcbUlyOiFLc0Z1D4PZ7c84lObQ5wQ,Anne Sadler,https://play-lh.googleusercontent.com/a/AATXAJw67ocvnsH7qWWA3-WQNFqQD2cjMRBF1eaINzaS=mo,it keeps saying unable to login at this time over a year later. still says it so ibcant pay my bill!,1,9,7.5,2021-05-14 17:04:26,nan,nan,2,still says it so cant pay my bill!,687
1241,gp:AOqpTOEePfiC24K3f_3Z9VNYN2RgGQCTcaT77K0Q75JYBzO0Z-BiGKB1IQlGDOxgxyfNcQceQb3svOYM_CDK4A,Erin Cable,https://play-lh.googleusercontent.com/a/AATXAJydEsdDyJ1jhPUdMeJKt_wSQj2h06kPoXsH5Kcj=mo,not uset friendly signup,4,0,7.6,2021-05-13 10:04:45,nan,nan,1,not used friendly sign,688
1242,gp:AOqpTOFltVCFb2lqEBt3YsurTNQIfXsTafDdKkpxnF7m05RmG6NAJukfDLsf0xmwWQYz-vXgWMvrEejIjVK1hQ,KATHY TAYLOR,https://play-lh.googleusercontent.com/a/AATXAJyQMghMOGxT0mwR1EVE6QKMf4_ZZT6mOQGnHP5N=mo,very easy and fast thank you,5,2,7.6,2021-05-13 06:59:05,nan,nan,1,very easy and fast thank you,689
1243,gp:AOqpTOHHx49XWhFS0yHiHC9nlYkTQTyakXRzdo-D4GXtnXCaCKtuZoCXOhnsXdzrXKExBclALkj2u7clzLjzGQ,Roxana Sarvis,https://play-lh.googleusercontent.com/a/AATXAJy5u_HU7Q2patzEXmzpIq5k003k0Stal9Xt3i6i=mo,i dont used it,1,0,nan,2021-05-13 04:32:26,nan,nan,1,i dont used it,690
1244,gp:AOqpTOG01P3Mvx3pdmvma8HrD9qq2cHqjXeLnxUyZUdvydQeLMJq1MLzSNF5eMMF2NG6kX3xid9RwpBKxgtTSQ,Kathy Dale McNair,https://play-lh.googleusercontent.com/a/AATXAJxD8gOHQxBSZO4cygW5LSgNujwY3JJ2EUi54VIG=mo,patient portal should not be at the bottom of the list.,4,2,7.6,2021-05-13 03:20:28,nan,nan,1,patient portal should not be at the bottom of the list.,691
1245,gp:AOqpTOGyqdoMMXyM0ra55e4oI4HzrIm5gz1qC-uvrDzDNnE9dayKXfslbOlPF1B9zvs5M81eW3FJI_PbvDAh2Q,Michael Bridgett,https://play-lh.googleusercontent.com/a/AATXAJyK3YCzWqkFdU8s1bqENZzI3S0d165sbky1uhhJ=mo,"no problems, great help.",5,1,7.6,2021-05-12 17:00:57,nan,nan,1,"no problems, great help.",692
1246,gp:AOqpTOHsxdnHen6lvSG-9_IEgVz8YFGlcXWRA5XkmmQNAGZIkD26oAxq7LuW0jmeDDfifMjmkD8RM3f04qajdQ,bonnie lange,https://play-lh.googleusercontent.com/a/AATXAJyKc4t45w8tHgga_IOxCzluNCoKnExh_CcMkHOO=mo,not very user friendly for elderly,2,1,7.5,2021-05-12 14:35:06,nan,nan,1,not very user friendly for elderly,693
1247,gp:AOqpTOHoAw-Vdmpx9VlhD19FTCFbJAzG9sDDy_3GJXceszgYPL7nkXz0E5jvF7_Fv6OF5_rOVn1neYavrbdYsw,Bill Boyd,https://play-lh.googleusercontent.com/a/AATXAJzxM0XeUwSHj9H9faMwxlPUB6eLQ3Y729UAFjWj=mo,i rarely use it.,2,0,7.6,2021-05-11 04:51:51,nan,nan,1,i rarely use it.,694
1248,gp:AOqpTOGtWAR-UNEQD2Fzwr4mBVbiHAX5scs8H5uYhSRul-43ds8fEYXvtM865ANw8EOMc7vubdqLfUoREv5DLA,Barbara Barton,https://play-lh.googleusercontent.com/a/AATXAJz3T2nuqIHAzDtvgemnVHUTr9YYk0vtri7VjlgF=mo,very easy to use. great way to get info back and forth.,4,3,7.5,2021-05-09 08:34:54,nan,nan,1,very easy to use.,695
1249,gp:AOqpTOGtWAR-UNEQD2Fzwr4mBVbiHAX5scs8H5uYhSRul-43ds8fEYXvtM865ANw8EOMc7vubdqLfUoREv5DLA,Barbara Barton,https://play-lh.googleusercontent.com/a/AATXAJz3T2nuqIHAzDtvgemnVHUTr9YYk0vtri7VjlgF=mo,very easy to use. great way to get info back and forth.,4,3,7.5,2021-05-09 08:34:54,nan,nan,2,great way to get info back and forth.,695
1250,gp:AOqpTOG78PIyJZevyGuztoBvV_iqyWOFuGqyLwFfYeMFP8xBet0wKPb8n9iVJf_8ZxeF3fvojKS9R0M3-skebw,Todd Stephens,https://play-lh.googleusercontent.com/a-/AOh14Gja0iRubQ5PP9SbF6SHoTO3O2LiuGuXxAvs2I-wEA,n/ a,5,0,7.5,2021-05-08 23:55:39,nan,nan,1,n  or  a,696
1251,gp:AOqpTOFwlTmxFHFvkCGbTKLp3prOszD_8UhTPGrH8_3vNSYToHzhBvPkXxPAjDMRD2e-cQ-ZhU_g7wyeNQO5UQ,James Jaeger,https://play-lh.googleusercontent.com/a/AATXAJwyst2oJdberQqP-mu3ovFIRfcecBlAlUyOEPDi=mo,awesome,5,0,7.6,2021-05-06 14:41:05,nan,nan,1,awesome,697
1252,gp:AOqpTOHwxebwGJEkt68sLeEh4oxVrMVfgeuEGClaHfFbrXJKo4dJKv-lsJW4zJwA3rabkcPyoGeL50g59dPYDg,Karen Kelco,https://play-lh.googleusercontent.com/a/AATXAJxzM8voDPvcRyE7ghn7MT6z-HkxyvkuZHLHI6kC=mo,great healthcare!,5,0,7.5,2021-05-06 12:40:15,nan,nan,1,great healthcare!,698
1253,gp:AOqpTOFKgkBdimWcVAh9KtdmM67mFCvK9RwKSLM6K01NZcOT9V40_SW85PgTXGvTVzFl63euD0gcDwQEVssDLA,Cheryl Selbrede,https://play-lh.googleusercontent.com/a/AATXAJzAKerCg_kD-9KlojesQYdiCjZPIcQBcPQqaRiV=mo,all great doctors,5,0,7.6,2021-05-06 12:23:50,nan,nan,1,all great doctors,699
1254,gp:AOqpTOGfLxCuVhmv86zVW3WPXEvX6sdWKAleOqcNrVYMree7XyDquWXYbYQXQ7G5NcW0Nkw1ISsrBlrxjsiR2A,Frances Lambert,https://play-lh.googleusercontent.com/a/AATXAJz6cpUx1Q0eNu7UNc_YVoFiP-sKADdyyEzvxhEv=mo,good,4,0,5.7,2021-05-06 10:00:41,nan,nan,1,good,700
1255,gp:AOqpTOG8mPTRroAkac0vza1TyCOav0OU6PEu0i_XqveAoKo4MjNmVEOXAXEpPYH_ycdUK1m-9uCPBXmcbpM19A,Bob Lundt,https://play-lh.googleusercontent.com/a/AATXAJyRe5Vexb7ccXts7lFR6itYtrxUGv3SK5UhZqmT=mo,informative,5,0,7.5,2021-05-05 18:43:48,nan,nan,1,informative,701
1256,gp:AOqpTOH4sulgR0GA4elC30Co49BKQ--FOPfasi1s-uEwFtLCCFkkQvbUt39hOXQ_PDnqdpDwd2CYx0hcZQWp4w,Iowa Prepper,https://play-lh.googleusercontent.com/a-/AOh14GhClVoRkH_3Y9sqUQ-CaMnHv16q69PSx0TyM8VySg,"male definitely has their game on no, but the doctors clinics that refer you their needs some work",5,1,7.5,2021-05-04 09:43:42,nan,nan,1,"male definitely has their game on no, but the doctors clinics that refer you their needs some work",702
1257,gp:AOqpTOGaAVSPTmMoR0Weg__MUwHmNeicKWgW6HvuPmrs8sM4HeGanJiiU2gQJSslc7Ur1cjNW6gWU4wbIZN64Q,Marion Olson,https://play-lh.googleusercontent.com/a/AATXAJyw0ldCDDAs6-B8p-kREtiAMPcGQt-rNxkQTUR1=mo,i like have the info available.,5,0,7.5,2021-05-04 08:32:58,nan,nan,1,i like have the info available.,703
1258,gp:AOqpTOHoUy_eri3zvzxoxWiE_QxwgcVXL58e1bV92XV_YgA2M3C8ZWCpwszTqUZeKxA-FUiaTG-ehpP8tTDkIw,Robert Taub,https://play-lh.googleusercontent.com/a/AATXAJwcajtay8VLTaitlvaE9L03ezntYUWvxrS7HOoN=mo,"the mayo clinic is a name i can trust for reliable, accurate and useful information to keep me, a seventy year old, as healthy and active for as long as possible.",5,2,7.5,2021-05-03 21:46:08,nan,nan,1,"the mayo clinic is a name i can trust for reliable, accurate and useful information to keep me, a seventy year old, as healthy and active for as long as possible.",704
1259,gp:AOqpTOG33L5xX0wC8aPh4hsyCFQ7PaqBswfwIJ-BlHk8YUWfLjoN5nLp6bm8c2lkzpsXv1yfw2cttAg4QD1PDQ,Randy Albertson,https://play-lh.googleusercontent.com/a/AATXAJz5X08lj9fsP7d5qyUl29nybek_v9UBpxFDLI4W=mo,takes forever to update.,1,0,7.1,2021-05-03 14:56:16,nan,nan,1,takes forever to update.,705
1260,gp:AOqpTOEpeiF_u5183VxjDJcMF5sxWNLuR_b6GxZNzSWmRar5XQhCFNiSsTmEJd1akNb9nNk4jQGqLU5742uGRw,Janet Garman,https://play-lh.googleusercontent.com/a/AATXAJxZ_NBJzP43r0ITccVmDURahM30fIVoSgxnijlK=mo,after your last update the mayo app disappeared from both my phone and my tablet. not impressed.,1,2,7.5,2021-05-02 14:05:07,nan,nan,1,after your last update the mayo app disappeared from both my phone and my tablet.,706
1261,gp:AOqpTOEpeiF_u5183VxjDJcMF5sxWNLuR_b6GxZNzSWmRar5XQhCFNiSsTmEJd1akNb9nNk4jQGqLU5742uGRw,Janet Garman,https://play-lh.googleusercontent.com/a/AATXAJxZ_NBJzP43r0ITccVmDURahM30fIVoSgxnijlK=mo,after your last update the mayo app disappeared from both my phone and my tablet. not impressed.,1,2,7.5,2021-05-02 14:05:07,nan,nan,2,not impressed.,706
1262,gp:AOqpTOFhbAwXM7ODRzjuPhJJHIuQE-kO3I8ur6eQ9ko48wiLfxAXjqIFEiDeqEnuQgrZQ5vy8y6n8LJOjvL91g,A. Austin Reeves,https://play-lh.googleusercontent.com/a-/AOh14Gg5rK7vEVUfDUDWrnrRvUcaSyJTAs-J0M-wGKei,i'm old‼ it's a little to navagate. constantly cut me off & i had to start all over again. very frustrating ‼,3,2,7.5,2021-04-30 19:35:17,nan,nan,1,i do not old  :double_exclamation_mark: it has a little to navigate.,707
1263,gp:AOqpTOFhbAwXM7ODRzjuPhJJHIuQE-kO3I8ur6eQ9ko48wiLfxAXjqIFEiDeqEnuQgrZQ5vy8y6n8LJOjvL91g,A. Austin Reeves,https://play-lh.googleusercontent.com/a-/AOh14Gg5rK7vEVUfDUDWrnrRvUcaSyJTAs-J0M-wGKei,i'm old‼ it's a little to navagate. constantly cut me off & i had to start all over again. very frustrating ‼,3,2,7.5,2021-04-30 19:35:17,nan,nan,2,constantly cut me off  and  i had to start all over again.,707
1264,gp:AOqpTOFhbAwXM7ODRzjuPhJJHIuQE-kO3I8ur6eQ9ko48wiLfxAXjqIFEiDeqEnuQgrZQ5vy8y6n8LJOjvL91g,A. Austin Reeves,https://play-lh.googleusercontent.com/a-/AOh14Gg5rK7vEVUfDUDWrnrRvUcaSyJTAs-J0M-wGKei,i'm old‼ it's a little to navagate. constantly cut me off & i had to start all over again. very frustrating ‼,3,2,7.5,2021-04-30 19:35:17,nan,nan,3,very frustrating  :double_exclamation_mark:,707
1265,gp:AOqpTOH8eJBa2CftdiEoP51BBCOHfcone8Q-q0J7Iv1fd_Tbj0SzR65kyfx91SDj3s4hlQK-_IDG-FegLfq41A,Chet Iverson,https://play-lh.googleusercontent.com/a/AATXAJyxS4JnLwMnnipJDENNsRi_P8xrtZaZlOrb71WB=mo,very convenient.,5,0,7.3,2021-04-30 09:06:10,nan,nan,1,very convenient.,708
1266,gp:AOqpTOETFquN7f1mQjQ4P3PRSbyZXq2kmxuyJujZSGm980n_qEh1YU-QDLtPfRVKiehVDKQ4ES8IBfVikFpBXg,Martine Slemp,https://play-lh.googleusercontent.com/a/AATXAJyN2WPEp7TlbQt1sfUHFtKfHUmfPpUfAWxVMg8T=mo,doesn't show my information.,1,0,7.5,2021-04-29 20:09:04,nan,nan,1,does not show my information.,709
1267,gp:AOqpTOEc2L6zzbkLEsotwlMSuyF2K_Tf4pq10N4ZD2iJJ34fpZb1B6orf19vs-x-w3ICd6MmOT8Cb2_4WUR-qQ,Mary Ann Workman,https://play-lh.googleusercontent.com/a-/AOh14GgZK7oGgjcU8tfF-xOZ9Pjnh6j0S9o5gLKXa-Kj7A,great information and handy access.,5,3,7.5,2021-04-29 12:34:28,nan,nan,1,great information and handy access.,710
1268,gp:AOqpTOHIg_cBtw8pZ0bNFnUVwy0z_2NbBq8oZOhewXz0E3lfSzEd82fgazRhldZ-Re--F4nBeFNdbzBz0qje-Q,Dameion Luna,https://play-lh.googleusercontent.com/a/AATXAJxcMobAKWgjnAUwJJcV-Qagw-iW6m84fviBbyPK=mo,good,4,0,7.3,2021-04-27 16:07:54,nan,nan,1,good,711
1269,gp:AOqpTOFNO1IrdFiBJL89lf1fthCOC2iZLJul9t2RXunard-7W-e_ZMrI2SsUWGNPKy4KrhW29ec0j-UXlVyThg,Debra Fonville,https://play-lh.googleusercontent.com/a/AATXAJyDTApUQ9BQtxrznZG9JzS5Mv5XYbNbT-8V1UJ0=mo,good,4,0,7.3,2021-04-26 18:45:05,nan,nan,1,good,712
1270,gp:AOqpTOEILBfF_2TXIYQoJEizcYv-x9aVuge4YI51nVm6rXFO1s68DCRtAzeYh4Z3ODT1KUucT59wHBx4vqB8BA,Patti Schobert,https://play-lh.googleusercontent.com/a/AATXAJzwB_olzIec0NRp3Z4o0JBqsltEbgTavXw2s9Ok=mo,unable to sign in. the page doesn't even come up to sign in.i says i do have the update i need and still doesn't work. hate it. can't see anything as i am not able to sign in!!!,1,2,6.9,2021-04-25 09:42:15,nan,nan,1,unable to sign in.,713
1271,gp:AOqpTOEILBfF_2TXIYQoJEizcYv-x9aVuge4YI51nVm6rXFO1s68DCRtAzeYh4Z3ODT1KUucT59wHBx4vqB8BA,Patti Schobert,https://play-lh.googleusercontent.com/a/AATXAJzwB_olzIec0NRp3Z4o0JBqsltEbgTavXw2s9Ok=mo,unable to sign in. the page doesn't even come up to sign in.i says i do have the update i need and still doesn't work. hate it. can't see anything as i am not able to sign in!!!,1,2,6.9,2021-04-25 09:42:15,nan,nan,2,the page does not even come up to sign in.,713
1272,gp:AOqpTOEILBfF_2TXIYQoJEizcYv-x9aVuge4YI51nVm6rXFO1s68DCRtAzeYh4Z3ODT1KUucT59wHBx4vqB8BA,Patti Schobert,https://play-lh.googleusercontent.com/a/AATXAJzwB_olzIec0NRp3Z4o0JBqsltEbgTavXw2s9Ok=mo,unable to sign in. the page doesn't even come up to sign in.i says i do have the update i need and still doesn't work. hate it. can't see anything as i am not able to sign in!!!,1,2,6.9,2021-04-25 09:42:15,nan,nan,3,i says i do have the update i need and still does not work.,713
